# Date Range: 20220101-20221231,,,,,,,,,,
# Segments: ,,,,,,,,,,
"# Metrics: ""analytics.totalVisitors, analytics.newVisits, analytics.visits, analytics.bounceRate, analytics.avgPageviews, analytics.avgSessionTime, analytics.transactionsPerVisit, analytics.transactions, analytics.transactionRevenue""",,,,,,,,,,
"# Dimensions: ""analytics.medium, analytics.country""",,,,,,,,,,
# Metric Filters: ,,,,,,,,,,
# Dimension Filters: ,,,,,,,,,,
Medium,Country,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Ecommerce Conversion Rate,Transactions,Revenue
referral,Montserrat,27,25,33,0.7575757576,1.272727273,33.90909091,0,0,0
s-cpm,Barbados,27,22,32,0.78125,3.15625,84,0,0,0
s-cpm,Greenland,27,22,54,0.8703703704,1.240740741,48.16666667,0,0,0
social,United Arab Emirates,27,21,29,0.7931034483,1.862068966,169.2758621,0,0,0
Social,Bosnia & Herzegovina,27,21,32,0.75,2.15625,97.96875,0,0,0
Social,Puerto Rico,27,22,35,0.8285714286,1.285714286,60.11428571,0,0,0
tram,Antigua & Barbuda,27,13,68,0.6470588235,2.073529412,171.5294118,0,0,0
tram,Algeria,27,16,106,0.5754716981,2.264150943,293.3867925,0,0,0
button,Vietnam,26,14,37,0.3513513514,3.675675676,270.8108108,0,0,0
"cpc,cpc",Australia,26,21,27,0.6666666667,2.296296296,37.37037037,0,0,0
display,Norway,26,18,36,0.4722222222,1.333333333,91.66666667,0,0,0
email,Antigua & Barbuda,26,15,55,0.4545454545,2.818181818,301.2909091,0,0,0
email,Mali,26,10,56,0.5714285714,2.285714286,309.3392857,0.01785714286,1,79.08
paid-social,Andorra,26,25,29,0.9310344828,1.103448276,3.724137931,0,0,0
paid-social,Iran,26,26,28,0.9285714286,1.071428571,1.785714286,0,0,0
paid-social,South Korea,26,26,31,0.9032258065,1.096774194,3.161290323,0,0,0
peoplebasedmarketing,United Arab Emirates,26,9,43,0.1860465116,3.023255814,242.0930233,0,0,0
promocode,United Kingdom,26,12,41,0.7317073171,2.536585366,42.63414634,0,0,0
referral,Nauru,26,22,34,0.6764705882,2.147058824,128.1764706,0,0,0
s-cpm,Ghana,26,24,27,0.6666666667,1.62962963,26.74074074,0,0,0
s-cpm,Macao,26,24,26,0.8461538462,1.346153846,17.15384615,0,0,0
s-cpm,Uganda,26,23,27,0.8148148148,1.481481481,34.7037037,0,0,0
search-banner,United Arab Emirates,26,9,32,0.28125,2.875,80.09375,0,0,0
social,Japan,26,20,29,0.7586206897,1.24137931,24.72413793,0.03448275862,1,404.96
social,Peru,26,18,28,0.75,1.392857143,74.71428571,0,0,0
social,Singapore,26,24,26,0.9230769231,1.153846154,12.15384615,0,0,0
Social,Iraq,26,23,38,0.7631578947,1.5,20,0,0,0
tram,Macao,26,14,83,0.6385542169,2.024096386,134.686747,0,0,0
tram,Martinique,26,11,57,0.5614035088,1.929824561,244.6666667,0.01754385965,1,680.91
website,Bahrain,26,1,35,0.3714285714,3.6,318.5714286,0,0,0
(not set),Faroe Islands,25,14,47,0,0.04255319149,116.6382979,0,0,0
(not set),New Caledonia,25,15,31,0.1612903226,0.4193548387,149.6451613,0,0,0
(not set),Sudan,25,18,41,0.07317073171,1.609756098,82.3902439,0,0,0
ads,Denmark,25,19,27,0.4814814815,2.259259259,27.62962963,0,0,0
company_profile,Canada,25,9,37,0.5135135135,3.108108108,143.5405405,0,0,0
cpc,Palau,25,22,43,0.4418604651,3.581395349,151.5348837,0.02325581395,1,3915.31
display,Chile,25,13,35,0.3142857143,1.771428571,72.51428571,0,0,0
display,Lebanon,25,15,40,0.5,1.775,22.25,0,0,0
mobile-notification,Albania,25,19,35,0.7428571429,1.457142857,153.6857143,0,0,0
mobile-notification,Thailand,25,21,30,0.8666666667,1.233333333,12.46666667,0,0,0
navbar,Myanmar (Burma),25,1,39,0.358974359,3.102564103,339.4102564,0.05128205128,2,939
social,Hungary,25,22,34,0.7647058824,2.294117647,78.47058824,0,0,0
social,Malaysia,25,22,29,0.9655172414,1.034482759,0.1724137931,0,0,0
Social,Pakistan,25,21,32,0.9375,1.125,18.0625,0,0,0
(none),American Samoa,24,24,34,0.4411764706,4.941176471,232.1470588,0,0,0
(none),Comoros,24,24,31,0.6451612903,2.032258065,96.83870968,0,0,0
(not set),Antigua & Barbuda,24,14,34,0.1470588235,1.058823529,306.1470588,0,0,0
(not set),Mozambique,24,20,41,0.0487804878,0.8536585366,282.3902439,0,0,0
(not set),Zimbabwe,24,18,37,0.05405405405,4.810810811,590.9189189,0.02702702703,1,396
ads,Morocco,24,23,27,0.2962962963,3.111111111,76.59259259,0,0,0
affiliate,Germany,24,9,42,0.4285714286,4.452380952,352.9285714,0.07142857143,3,911.8
app,United States,24,17,55,0.1090909091,9.454545455,641.5454545,0.01818181818,1,254
button,Slovakia,24,18,40,0.325,4.25,187.875,0,0,0
"cpc,cpc",Mexico,24,17,29,0.724137931,1.344827586,39.13793103,0,0,0
display,Saudi Arabia,24,16,46,0.5869565217,1.891304348,71.08695652,0,0,0
email,Botswana,24,9,70,0.3142857143,3.985714286,385.0428571,0.02857142857,2,1011.71
email,St. Lucia,24,7,60,0.4166666667,3.65,181.2666667,0,0,0
email,South Sudan,24,9,80,0.275,6.35,400.425,0.0375,3,842
email,Syria,24,11,127,0.5433070866,2.212598425,279.2362205,0.0157480315,2,161
mobile-notification,United Arab Emirates,24,19,26,0.8076923077,1.230769231,12.26923077,0,0,0
mobile-notification,Morocco,24,16,43,0.7906976744,1.255813953,74.86046512,0,0,0
mobile-notification,Russia,24,20,29,0.6896551724,1.620689655,20.17241379,0,0,0
paid-social,India,24,23,24,0.9583333333,1.083333333,1.416666667,0,0,0
peoplebasedmarketing,Indonesia,24,7,78,0.1025641026,2.987179487,235.8846154,0,0,0
peoplebasedmarketing,South Africa,24,10,40,0.05,2.1,130.75,0,0,0
social,Finland,24,22,25,0.84,1.64,30.24,0,0,0
website,Sri Lanka,24,0,51,0.3921568627,2.882352941,197.1764706,0,0,0
whitelabel,Ireland,24,0,46,0.1739130435,5.173913043,441.6956522,0,0,0
(none),Micronesia,23,20,47,0.5957446809,2.021276596,191.212766,0,0,0
(not set),Syria,23,15,45,0.2,2.377777778,123.2,0.02222222222,1,135
button,Bulgaria,23,13,36,0.6111111111,2.805555556,133.4722222,0,0,0
button,Malta,23,16,79,0.2151898734,10.08860759,390.2405063,0.01265822785,1,61.9
email,Guinea,23,14,47,0.6170212766,1.957446809,239.9148936,0.02127659574,1,399
email,Mauritania,23,12,101,0.2673267327,3.762376238,571.1584158,0.0198019802,2,917.41
navbar,Honduras,23,1,47,0.4042553191,4.14893617,372.8510638,0.04255319149,2,340.03
navbar,Palestine,23,0,106,0.2358490566,7.886792453,472.7735849,0.009433962264,1,0
peoplebasedmarketing,United Kingdom,23,9,30,0.2333333333,3.1,175.6,0,0,0
peoplebasedmarketing,Peru,23,13,45,0.2222222222,2.155555556,232.8666667,0,0,0
peoplebasedmarketing,Vietnam,23,6,32,0.1875,3.46875,275.09375,0.03125,1,560.03
social,Austria,23,15,29,0.7586206897,1.413793103,29.65517241,0,0,0
social,Lebanon,23,21,25,0.84,1.16,2.6,0,0,0
Social,Jordan,23,16,41,0.756097561,1.975609756,149.4146341,0,0,0
Social,Nepal,23,17,37,0.8648648649,1.405405405,20.21621622,0,0,0
whitelabel,Spain,23,1,50,0.32,4.32,329.76,0,0,0
ads,Brazil,22,17,39,0.641025641,1.974358974,17.97435897,0,0,0
ads,Turkey,22,19,23,0.6956521739,2.043478261,92.17391304,0,0,0
button,Puerto Rico,22,15,37,0.4864864865,3.405405405,46.64864865,0,0,0
cpc,Bhutan,22,18,32,0.46875,2.28125,121.9375,0,0,0
cpc,Montserrat,22,21,31,0.2903225806,7.483870968,256.8064516,0,0,0
"cpc,cpc",Belgium,22,17,24,0.6666666667,3.291666667,103.25,0,0,0
display,Bosnia & Herzegovina,22,10,35,0.6571428571,1.514285714,37.28571429,0,0,0
email,St. Martin,22,9,47,0.2340425532,3.680851064,365.5106383,0,0,0
email,Papua New Guinea,22,8,45,0.4,2.844444444,211.7333333,0,0,0
email,Seychelles,22,10,28,0.4642857143,2.821428571,198.8928571,0,0,0
mobile-notification,Hungary,22,18,36,0.7222222222,4.083333333,302.5555556,0.02777777778,1,366.06
mobile-notification,Jordan,22,18,39,0.7179487179,2.538461538,680.4871795,0,0,0
mobile-notification,Malaysia,22,19,32,0.75,1.21875,105.375,0,0,0
mobile-notification,El Salvador,22,18,23,0.8695652174,1.260869565,57.82608696,0,0,0
navbar,Bosnia & Herzegovina,22,0,48,0.3333333333,3.770833333,413,0,0,0
paid-social,Denmark,22,22,24,0.9166666667,1.083333333,0.7083333333,0,0,0
paid-social,New Zealand,22,22,23,0.9130434783,1.260869565,13.65217391,0,0,0
search-banner,Russia,22,3,31,0.3870967742,2.935483871,224,0,0,0
social,Bulgaria,22,19,26,0.9230769231,1.576923077,8.423076923,0,0,0
social,Cyprus,22,17,38,0.6842105263,2.921052632,81.47368421,0,0,0
social,South Africa,22,20,23,0.8695652174,1.47826087,22.39130435,0,0,0
tram,Ethiopia,22,14,36,0.7777777778,2.194444444,155.1388889,0,0,0
website,Tunisia,22,1,101,0.504950495,2.376237624,361.5742574,0,0,0
(not set),Rwanda,21,12,41,0.1951219512,1.634146341,259.8780488,0.0487804878,2,1168.8
ads,United Arab Emirates,21,17,27,0.2962962963,4.222222222,97.92592593,0,0,0
ads,Philippines,21,21,26,0.5769230769,3.423076923,181.2692308,0,0,0
ads,Tunisia,21,18,34,0.3823529412,3.264705882,135.2352941,0,0,0
button,Moldova,21,7,50,0.36,3.88,139.42,0,0,0
display,New Zealand,21,13,27,0.4444444444,1.703703704,42.7037037,0,0,0
display,(not set),21,4,22,0.1818181818,0.3181818182,140.2727273,0.8181818182,18,10804.58
email,British Virgin Islands,21,9,46,0.3695652174,4.608695652,351.8478261,0,0,0
mobile-notification,Ecuador,21,17,21,0.9047619048,1.047619048,0.9523809524,0,0,0
navbar,Bolivia,21,1,40,0.375,4.725,485.8,0,0,0
organic,San Marino,21,7,30,0.3666666667,3.766666667,213.2666667,0,0,0
paid-social,American Samoa,21,21,21,0.9523809524,1.047619048,6.952380952,0,0,0
peoplebasedmarketing,Saudi Arabia,21,10,29,0.1379310345,2.034482759,135.2068966,0,0,0
peoplebasedmarketing,Singapore,21,10,38,0.1578947368,2.947368421,180.2631579,0,0,0
s-cpm,Angola,21,17,29,0.6896551724,1.517241379,60.06896552,0,0,0
s-cpm,San Marino,21,21,30,0.9,1.2,16.23333333,0,0,0
s-cpm,Uzbekistan,21,20,22,0.8636363636,1.454545455,16,0,0,0
search-banner,Canada,21,2,32,0.21875,2.9375,121.90625,0,0,0
Social,Cambodia,21,13,30,0.8,1.9,33.9,0,0,0
Social,Qatar,21,18,24,0.8333333333,1.416666667,38.41666667,0,0,0
social-media,Czechia,21,8,36,0.7222222222,2.944444444,207.6111111,0,0,0
tram,Namibia,21,14,41,0.6585365854,2.414634146,183.9756098,0.0243902439,1,329.41
website,Uruguay,21,0,38,0.3684210526,4.5,409.5526316,0.02631578947,1,173.88
(not set),Bermuda,20,14,29,0.06896551724,1,88.17241379,0,0,0
(not set),Grenada,20,13,27,0.1111111111,0.962962963,109.4444444,0.03703703704,1,688.41
(not set),Gibraltar,20,15,22,0.09090909091,1.772727273,171.5454545,0,0,0
(not set),Gambia,20,9,39,0.1538461538,1.179487179,543.1794872,0.02564102564,1,1306.9
(not set),Seychelles,20,7,32,0.03125,0.15625,491.5,0,0,0
ads,Switzerland,20,17,25,0.4,2.96,69.64,0,0,0
ads,Iceland,20,12,50,0.26,4.46,191.82,0,0,0
"cpc,cpc",Austria,20,17,27,0.3333333333,2.148148148,227.1481481,0,0,0
"cpc,cpc",Morocco,20,11,20,0.8,1.55,105.8,0,0,0
display,United Arab Emirates,20,11,28,0.5714285714,1.785714286,43.28571429,0,0,0
display,Switzerland,20,13,25,0.64,5.44,118.68,0,0,0
display,Qatar,20,10,27,0.5555555556,1.925925926,61.11111111,0,0,0
organic,Svalbard & Jan Mayen,20,8,25,0.28,3.2,298.12,0,0,0
peoplebasedmarketing,Spain,20,4,42,0.380952381,2.595238095,192.0952381,0,0,0
peoplebasedmarketing,Lebanon,20,5,52,0.07692307692,5.288461538,730.2884615,0.03846153846,2,723.26
referral,Falkland Islands (Islas Malvinas),20,18,25,0.44,3.56,203.52,0,0,0
referral,St. Helena,20,20,21,0.5238095238,2.095238095,246.8095238,0.04761904762,1,161.43
s-cpm,Algeria,20,17,34,0.5294117647,1.735294118,42.64705882,0,0,0
social,Estonia,20,16,23,0.8695652174,1.173913043,5.260869565,0,0,0
social,Iceland,20,15,24,0.8333333333,1.333333333,7.208333333,0,0,0
social,Slovenia,20,15,25,0.92,1.08,3.28,0,0,0
Social,Tunisia,20,16,110,0.5,1.927272727,563.9090909,0,0,0
Social,Trinidad & Tobago,20,14,24,0.875,1.25,13.20833333,0,0,0
tram,Western Sahara,20,13,36,0.7777777778,2.194444444,104.9722222,0,0,0
website,Guatemala,20,0,36,0.4444444444,4.111111111,267.5555556,0,0,0
(none),Cuba,19,17,19,0.6315789474,4.263157895,98.36842105,0,0,0
(not set),Congo - Kinshasa,19,11,27,0.1481481481,0.6666666667,148.9259259,0,0,0
(not set),Namibia,19,12,25,0.24,2.12,248.64,0.08,2,1257.5
(not set),Zambia,19,15,21,0.1428571429,4.333333333,191.8095238,0,0,0
ads,Ireland,19,15,23,0.347826087,3.173913043,93.30434783,0,0,0
ads,Mexico,19,18,27,0.4444444444,2.777777778,103.5925926,0,0,0
ads,Serbia,19,16,25,0.52,3.12,176.76,0,0,0
display,Russia,19,11,24,0.5,3.125,90.33333333,0,0,0
display,Vietnam,19,12,32,0.5625,1.34375,42.09375,0,0,0
mobile-notification,Brazil,19,13,34,0.6470588235,3.088235294,144.5294118,0,0,0
mobile-notification,Singapore,19,17,19,0.9473684211,1.105263158,6,0,0,0
mobile-notification,Venezuela,19,18,29,0.724137931,1.620689655,138.3448276,0,0,0
navbar,North Macedonia,19,0,62,0.3870967742,2.516129032,144.2903226,0,0,0
navbar,Maldives,19,0,39,0.3846153846,3.461538462,236.6666667,0,0,0
paidsocial,India,19,19,19,1,1,0,0,0,0
peoplebasedmarketing,Colombia,19,3,34,0.2058823529,2.882352941,401.1176471,0,0,0
s-cpm,Micronesia,19,17,26,0.6923076923,1.730769231,88.88461538,0,0,0
s-cpm,Mongolia,19,19,19,0.9473684211,1.052631579,0.1578947368,0,0,0
s-cpm,Paraguay,19,16,24,0.625,1.541666667,130.9583333,0,0,0
social,Argentina,19,17,21,0.8095238095,1.428571429,54.80952381,0,0,0
Social,Myanmar (Burma),19,13,25,1,1,0,0,0,0
(not set),Botswana,18,16,24,0.2083333333,3.083333333,151.625,0,0,0
(not set),Mauritania,18,10,30,0.03333333333,0.03333333333,206.9,0,0,0
(not set),Somalia,18,9,30,0.03333333333,0.8666666667,153.4,0,0,0
(not set),Turks & Caicos Islands,18,16,19,0.1052631579,0.6842105263,293,0,0,0
affiliate,Pakistan,18,14,20,0.75,5.1,166.55,0,0,0
banner,Switzerland,18,17,30,0.7333333333,2,158.2333333,0,0,0
browser-notification,Ukraine,18,0,119,0.0756302521,2.075630252,482.4285714,0.008403361345,1,228
button,Austria,18,10,26,0.3846153846,5.807692308,142.2692308,0,0,0
button,Slovenia,18,9,26,0.3076923077,5.230769231,90.26923077,0,0,0
company_profile,Sweden,18,6,37,0.6216216216,2.324324324,181.4864865,0,0,0
cpc,American Samoa,18,17,18,0.3333333333,4.222222222,149.5555556,0,0,0
cpc,Åland Islands,18,14,34,0.2647058824,6.735294118,292.5,0,0,0
"cpc,cpc",Brazil,18,14,30,0.8,1.6,40.73333333,0,0,0
display,Australia,18,10,39,0.5897435897,1.717948718,82.92307692,0,0,0
email,Grenada,18,8,43,0.4418604651,4.046511628,274.3255814,0.02325581395,1,143.83
email,Greenland,18,13,47,0.6170212766,1.808510638,102.6808511,0,0,0
email,Madagascar,18,9,38,0.3947368421,2.394736842,202.4473684,0,0,0
navbar,Kyrgyzstan,18,0,40,0.6,2.075,80.025,0,0,0
navbar,Mongolia,18,0,33,0.303030303,4.424242424,265.4545455,0,0,0
organic,Palau,18,6,45,0.2888888889,5.022222222,448.5333333,0.06666666667,3,2101.81
paid-social,Belarus,18,18,18,1,1,0,0,0,0
paid-social,Palau,18,18,19,0.8421052632,1.210526316,24.84210526,0,0,0
peoplebasedmarketing,Ecuador,18,10,46,0.2391304348,3.239130435,408.4130435,0.02173913043,1,445.1
peoplebasedmarketing,Finland,18,16,21,0.1428571429,3.476190476,134,0,0,0
s-cpm,Antigua & Barbuda,18,15,21,0.7142857143,1.380952381,49.23809524,0,0,0
s-cpm,Brunei,18,15,19,0.8947368421,1.578947368,25,0,0,0
s-cpm,Fiji,18,14,19,0.8947368421,1.315789474,22.21052632,0,0,0
s-cpm,St. Martin,18,16,18,0.9444444444,1.055555556,10.38888889,0,0,0
s-cpm,Namibia,18,15,20,0.75,1.55,71.65,0,0,0
social,Croatia,18,15,31,0.7419354839,1.677419355,66.5483871,0,0,0
social,Latvia,18,14,21,0.9523809524,1.047619048,29.33333333,0,0,0
Social,Bangladesh,18,12,19,0.8947368421,1.473684211,20.21052632,0,0,0
tram,Belize,18,7,39,0.6666666667,2.282051282,197.6666667,0,0,0
tram,Guam,18,10,62,0.3387096774,9.258064516,694.9516129,0.01612903226,1,447.36
tram,St. Lucia,18,14,40,0.775,1.6,158.55,0,0,0
tram,Somalia,18,14,23,0.7826086957,1.565217391,151.4347826,0,0,0
tram,Sint Maarten,18,6,37,0.6756756757,2.297297297,126.4054054,0,0,0
website,Armenia,18,1,35,0.5714285714,3.657142857,268.1142857,0,0,0
website,Bolivia,18,2,37,0.3783783784,3,298.3513514,0.02702702703,1,0
website,Uzbekistan,18,0,26,0.4230769231,6.692307692,514.2692308,0,0,0
(not set),Dominica,17,13,19,0,0,199.4210526,0,0,0
(not set),Monaco,17,10,107,0.03738317757,0.03738317757,84.3364486,0,0,0
(not set),Madagascar,17,11,29,0.1034482759,2.620689655,346.6206897,0,0,0
button,Armenia,17,7,59,0.3050847458,3.898305085,98.59322034,0,0,0
button,Dominican Republic,17,8,56,0.375,5.267857143,148.1607143,0,0,0
button,Morocco,17,8,30,0.2333333333,4.666666667,76.8,0,0,0
company_profile,Poland,17,6,26,0.4615384615,2.807692308,183.3461538,0,0,0
"cpc,cpc",Chile,17,11,27,0.6666666667,3.888888889,140.1111111,0,0,0
"cpc,cpc",Ireland,17,15,17,0.7058823529,1.411764706,94.11764706,0,0,0
cpm,Russia,17,17,21,0.8571428571,1.238095238,71.9047619,0,0,0
display,Sri Lanka,17,10,26,0.7307692308,1.076923077,20.61538462,0,0,0
display,North Macedonia,17,10,42,0.5238095238,1.357142857,43.69047619,0,0,0
email,Western Sahara,17,5,32,0.71875,1.75,88.65625,0,0,0
email,Liechtenstein,17,12,20,0.7,2.85,49.75,0,0,0
email,Namibia,17,11,28,0.4642857143,3.25,306.1428571,0.07142857143,2,87.62
email,Suriname,17,13,28,0.3928571429,2.142857143,185.6428571,0,0,0
email,Tajikistan,17,8,45,0.5333333333,2.466666667,196.0888889,0,0,0
feed,Thailand,17,11,67,0.1194029851,1.611940299,129.2238806,0,0,0
landingpage,United States,17,0,32,0.5,2.84375,120.40625,0,0,0
mobile-notification,Uruguay,17,16,17,0.9411764706,1.058823529,3.411764706,0,0,0
organic,Bhutan,17,14,25,0.44,2.8,78.12,0,0,0
organic,Cook Islands,17,7,28,0.2857142857,4.035714286,219,0,0,0
peoplebasedmarketing,South Korea,17,7,29,0.06896551724,2.068965517,156.3793103,0,0,0
peoplebasedmarketing,Netherlands,17,10,24,0.125,1.666666667,79.66666667,0,0,0
ppd,Slovakia,17,7,41,0.4146341463,4.829268293,300.4634146,0.0243902439,1,237.31
promocode,France,17,9,21,0.7619047619,1.714285714,60.85714286,0,0,0
s-cpm,Bahamas,17,15,17,0.9411764706,1.058823529,3,0,0,0
s-cpm,Curaçao,17,15,18,0.9444444444,1.222222222,26.77777778,0,0,0
s-cpm,São Tomé & Príncipe,17,13,19,0.8421052632,1.473684211,26,0,0,0
search-banner,Portugal,17,4,29,0.275862069,6.827586207,339.2758621,0,0,0
social,Chile,17,14,17,0.9411764706,1.058823529,1.117647059,0,0,0
social,Georgia,17,17,17,0.8823529412,1.117647059,27.47058824,0,0,0
social,Kazakhstan,17,13,20,0.75,2.2,168.9,0,0,0
Social,Ecuador,17,14,21,0.7619047619,1.142857143,449.8095238,0,0,0
Social,Guatemala,17,13,20,1,1,0,0,0,0
Social,Sri Lanka,17,9,20,1,1,0,0,0,0
tram,Curaçao,17,12,27,0.7037037037,2.222222222,147.6296296,0,0,0
tram,St. Martin,17,8,30,0.6666666667,2,157.1666667,0,0,0
tram,Myanmar (Burma),17,6,42,0.5952380952,2.071428571,177.952381,0,0,0
tram,Sudan,17,10,40,0.625,2.55,160.6,0.05,2,183
website,Luxembourg,17,0,33,0.2121212121,8.545454545,463.3030303,0,0,0
website,Kosovo,17,1,26,0.2307692308,6.192307692,432.3076923,0,0,0
(not set),Caribbean Netherlands,16,14,16,0.0625,0.0625,53.25,0,0,0
(not set),St. Vincent & Grenadines,16,13,17,0,0.8823529412,246.7058824,0,0,0
ads,Cyprus,16,13,18,0.5,2.611111111,137,0,0,0
button,Azerbaijan,16,8,28,0.5,3.607142857,106.9285714,0,0,0
button,Serbia,16,10,28,0.3571428571,3.321428571,147.1071429,0,0,0
company_profile,Netherlands,16,5,28,0.5,3.357142857,106.9642857,0,0,0
display,Croatia,16,9,20,0.75,1.3,13.55,0,0,0
mobile-notification,Croatia,16,13,43,0.511627907,4.11627907,315.6046512,0,0,0
mobile-notification,Saudi Arabia,16,13,43,0.8837209302,1.23255814,25.86046512,0,0,0
mobile-notification,Slovenia,16,13,23,0.7826086957,3.52173913,87.17391304,0,0,0
navbar,Nepal,16,0,23,0.5217391304,3.565217391,249.4347826,0,0,0
navbar,Panama,16,0,27,0.3703703704,4.740740741,239.962963,0,0,0
peoplebasedmarketing,Hong Kong,16,7,23,0.1739130435,1.782608696,46.13043478,0,0,0
peoplebasedmarketing,Morocco,16,7,25,0.2,2.32,105,0,0,0
s-cpm,Western Sahara,16,16,18,0.7777777778,1.611111111,11.16666667,0,0,0
social,Thailand,16,11,18,0.7777777778,1.388888889,33.44444444,0,0,0
social-media,United Kingdom,16,13,21,1,1,0,0,0,0
tram,French Guiana,16,10,36,0.5833333333,3.361111111,259.25,0,0,0
tram,Mozambique,16,9,33,0.5757575758,2.363636364,268.2424242,0.0303030303,1,958.87
tram,Mayotte,16,8,39,0.6923076923,1.769230769,126.7692308,0,0,0
website,North Macedonia,16,1,24,0.625,3.625,383.5,0,0,0
website,Nigeria,16,1,36,0.5,2.805555556,236.6111111,0,0,0
(not set),Tajikistan,15,11,23,0.1304347826,0.1304347826,292.3043478,0,0,0
button,Bolivia,15,6,19,0.3684210526,3.631578947,71.31578947,0,0,0
button,Sri Lanka,15,9,21,0.2857142857,4.19047619,157.3809524,0,0,0
company_profile,Mexico,15,2,26,0.2692307692,4.769230769,477.7307692,0,0,0
company_profile,Norway,15,3,31,0.4516129032,3.193548387,327.4193548,0.03225806452,1,76
"cpc,cpc",United Arab Emirates,15,10,20,0.55,3.55,274.2,0,0,0
"cpc,cpc",Slovakia,15,6,70,0.2428571429,6.114285714,497.8428571,0,0,0
"cpc,cpc",Thailand,15,9,20,0.45,2.15,78.1,0,0,0
Customer Service,Canada,15,0,29,0.5172413793,2.793103448,139.9310345,0,0,0
display,Paraguay,15,8,20,0.65,1.75,149.15,0,0,0
email,St. Barthélemy,15,10,25,0.6,1.84,161,0.04,1,788.3
email,Timor-Leste,15,12,33,0.3333333333,2.818181818,444.9393939,0,0,0
mobile-notification,Estonia,15,12,17,0.9411764706,1.235294118,22,0,0,0
navbar,Paraguay,15,0,28,0.3571428571,3.464285714,413.8928571,0,0,0
navbar,Senegal,15,0,32,0.4375,3.8125,478.3125,0,0,0
paid-social,Guam,15,15,15,0.9333333333,1.066666667,2.666666667,0,0,0
peoplebasedmarketing,Argentina,15,8,22,0.1818181818,1.681818182,111.7727273,0,0,0
peoplebasedmarketing,Kuwait,15,6,23,0.1739130435,1.304347826,7,0,0,0
social,Morocco,15,13,15,1,1,0,0,0,0
social,Malta,15,12,19,0.9473684211,1.789473684,20.78947368,0,0,0
Social,Nigeria,15,12,18,0.6111111111,1.944444444,49.22222222,0,0,0
tram,Bermuda,15,11,55,0.7090909091,2,118.8727273,0,0,0
tram,Côte d’Ivoire,15,9,44,0.4545454545,2.227272727,160.8863636,0,0,0
tram,Cameroon,15,9,29,0.5862068966,2.137931034,253.5517241,0,0,0
